Time,Duration,Algorithm,Distance,Success,Correct Distance,Path Nodes,Eval. Nodes
2024-11-28 13:59:53,149,0,1536.317026029321,true,true,1225,754216
2024-11-28 13:59:53,50,1,1536.317026029321,true,true,1225,137424
2024-11-28 13:59:53,10,2,1536.317026029314,true,true,124,471
2024-11-28 13:59:53,48,1,1536.317026029321,true,true,1225,137424
2024-11-28 13:59:53,11,2,1536.317026029314,true,true,124,471
2024-11-28 13:59:53,130,0,1536.317026029321,true,true,1225,754216
2024-11-28 13:59:53,11,2,1536.317026029314,true,true,124,471
2024-11-28 13:59:53,128,0,1536.317026029321,true,true,1225,754216
2024-11-28 13:59:54,45,1,1536.317026029321,true,true,1225,137424
2024-11-28 13:59:54,140,0,1536.317026029321,true,true,1225,754216
2024-11-28 13:59:54,44,1,1536.317026029321,true,true,1225,137424
2024-11-28 13:59:54,8,2,1536.317026029314,true,true,124,471
2024-11-28 13:59:54,44,1,1536.317026029321,true,true,1225,137424
2024-11-28 13:59:54,6,2,1536.317026029314,true,true,124,471
2024-11-28 13:59:54,117,0,1536.317026029321,true,true,1225,754216
2024-11-28 13:59:54,6,2,1536.317026029314,true,true,124,471
2024-11-28 13:59:54,115,0,1536.317026029321,true,true,1225,754216
2024-11-28 13:59:54,43,1,1536.317026029321,true,true,1225,137424
2024-11-28 13:59:54,142,0,1536.317026029321,true,true,1225,754216
2024-11-28 13:59:54,47,1,1536.317026029321,true,true,1225,137424
2024-11-28 13:59:54,13,2,1536.317026029314,true,true,124,471
2024-11-28 13:59:54,48,1,1536.317026029321,true,true,1225,137424
2024-11-28 13:59:54,12,2,1536.317026029314,true,true,124,471
2024-11-28 13:59:54,118,0,1536.317026029321,true,true,1225,754216
2024-11-28 13:59:55,7,2,1536.317026029314,true,true,124,471
2024-11-28 13:59:55,117,0,1536.317026029321,true,true,1225,754216
2024-11-28 13:59:55,45,1,1536.317026029321,true,true,1225,137424
2024-11-28 13:59:55,123,0,1537.9028124669478,true,true,1227,753590
2024-11-28 13:59:55,43,1,1537.9028124669478,true,true,1227,135083
2024-11-28 13:59:55,7,2,1537.902812466941,true,true,125,481
2024-11-28 13:59:55,41,1,1537.9028124669478,true,true,1227,135083
2024-11-28 13:59:55,7,2,1537.902812466941,true,true,125,481
2024-11-28 13:59:55,119,0,1537.9028124669478,true,true,1227,753590
2024-11-28 13:59:55,7,2,1537.902812466941,true,true,125,481
2024-11-28 13:59:55,117,0,1537.9028124669478,true,true,1227,753590
2024-11-28 13:59:55,42,1,1537.9028124669478,true,true,1227,135083
2024-11-28 13:59:55,117,0,1537.9028124669478,true,true,1227,753590
2024-11-28 13:59:55,42,1,1537.9028124669478,true,true,1227,135083
2024-11-28 13:59:55,7,2,1537.902812466941,true,true,125,481
2024-11-28 13:59:55,41,1,1537.9028124669478,true,true,1227,135083
2024-11-28 13:59:55,6,2,1537.902812466941,true,true,125,481
2024-11-28 13:59:55,117,0,1537.9028124669478,true,true,1227,753590
2024-11-28 13:59:56,6,2,1537.902812466941,true,true,125,481
2024-11-28 13:59:56,118,0,1537.9028124669478,true,true,1227,753590
2024-11-28 13:59:56,41,1,1537.9028124669478,true,true,1227,135083
2024-11-28 13:59:56,123,0,1537.9028124669478,true,true,1227,753590
2024-11-28 13:59:56,42,1,1537.9028124669478,true,true,1227,135083
2024-11-28 13:59:56,7,2,1537.902812466941,true,true,125,481
2024-11-28 13:59:56,41,1,1537.9028124669478,true,true,1227,135083
2024-11-28 13:59:56,6,2,1537.902812466941,true,true,125,481
2024-11-28 13:59:56,117,0,1537.9028124669478,true,true,1227,753590
2024-11-28 13:59:56,12,2,1537.902812466941,true,true,125,481
2024-11-28 13:59:56,132,0,1537.9028124669478,true,true,1227,753590
2024-11-28 13:59:56,46,1,1537.9028124669478,true,true,1227,135083
2024-11-28 13:59:56,121,0,1536.6185412194861,true,true,1234,755078
2024-11-28 13:59:56,44,1,1536.6185412194861,true,true,1234,137314
2024-11-28 13:59:56,6,2,1536.618541219479,true,true,165,527
2024-11-28 13:59:56,42,1,1536.6185412194861,true,true,1234,137314
2024-11-28 13:59:56,7,2,1536.618541219479,true,true,165,527
2024-11-28 13:59:56,118,0,1536.6185412194861,true,true,1234,755078
2024-11-28 13:59:57,6,2,1536.618541219479,true,true,165,527
2024-11-28 13:59:57,116,0,1536.6185412194861,true,true,1234,755078
2024-11-28 13:59:57,42,1,1536.6185412194861,true,true,1234,137314
2024-11-28 13:59:57,121,0,1536.6185412194861,true,true,1234,755078
2024-11-28 13:59:57,43,1,1536.6185412194861,true,true,1234,137314
2024-11-28 13:59:57,11,2,1536.618541219479,true,true,165,527
2024-11-28 13:59:57,44,1,1536.6185412194861,true,true,1234,137314
2024-11-28 13:59:57,6,2,1536.618541219479,true,true,165,527
2024-11-28 13:59:57,116,0,1536.6185412194861,true,true,1234,755078
2024-11-28 13:59:57,6,2,1536.618541219479,true,true,165,527
2024-11-28 13:59:57,125,0,1536.6185412194861,true,true,1234,755078
2024-11-28 13:59:57,42,1,1536.6185412194861,true,true,1234,137314
2024-11-28 13:59:57,118,0,1536.6185412194861,true,true,1234,755078
2024-11-28 13:59:57,44,1,1536.6185412194861,true,true,1234,137314
2024-11-28 13:59:57,7,2,1536.618541219479,true,true,165,527
2024-11-28 13:59:57,47,1,1536.6185412194861,true,true,1234,137314
2024-11-28 13:59:57,7,2,1536.618541219479,true,true,165,527
2024-11-28 13:59:57,116,0,1536.6185412194861,true,true,1234,755078
2024-11-28 13:59:58,6,2,1536.618541219479,true,true,165,527
2024-11-28 13:59:58,118,0,1536.6185412194861,true,true,1234,755078
2024-11-28 13:59:58,44,1,1536.6185412194861,true,true,1234,137314
2024-11-28 13:59:58,130,0,1536.2459582174554,true,true,1227,754815
2024-11-28 13:59:58,56,1,1536.2459582174554,true,true,1227,175052
2024-11-28 13:59:58,6,2,1536.245958217448,true,true,38,179
2024-11-28 13:59:58,54,1,1536.2459582174554,true,true,1227,175052
2024-11-28 13:59:58,6,2,1536.245958217448,true,true,38,179
2024-11-28 13:59:58,123,0,1536.2459582174554,true,true,1227,754815
2024-11-28 13:59:58,6,2,1536.245958217448,true,true,38,179
2024-11-28 13:59:58,124,0,1536.2459582174554,true,true,1227,754815
2024-11-28 13:59:58,54,1,1536.2459582174554,true,true,1227,175052
2024-11-28 13:59:58,123,0,1536.2459582174554,true,true,1227,754815
2024-11-28 13:59:58,56,1,1536.2459582174554,true,true,1227,175052
2024-11-28 13:59:59,7,2,1536.245958217448,true,true,38,179
2024-11-28 13:59:59,54,1,1536.2459582174554,true,true,1227,175052
2024-11-28 13:59:59,6,2,1536.245958217448,true,true,38,179
2024-11-28 13:59:59,122,0,1536.2459582174554,true,true,1227,754815
2024-11-28 13:59:59,7,2,1536.245958217448,true,true,38,179
2024-11-28 13:59:59,144,0,1536.2459582174554,true,true,1227,754815
2024-11-28 13:59:59,58,1,1536.2459582174554,true,true,1227,175052
2024-11-28 13:59:59,124,0,1536.2459582174554,true,true,1227,754815
2024-11-28 13:59:59,54,1,1536.2459582174554,true,true,1227,175052
2024-11-28 13:59:59,6,2,1536.245958217448,true,true,38,179
2024-11-28 13:59:59,54,1,1536.2459582174554,true,true,1227,175052
2024-11-28 13:59:59,6,2,1536.245958217448,true,true,38,179
2024-11-28 13:59:59,123,0,1536.2459582174554,true,true,1227,754815
2024-11-28 13:59:59,7,2,1536.245958217448,true,true,38,179
2024-11-28 13:59:59,122,0,1536.2459582174554,true,true,1227,754815
2024-11-28 13:59:59,57,1,1536.2459582174554,true,true,1227,175052
2024-11-28 13:59:59,118,0,1537.6774157225311,true,true,1245,754354
2024-11-28 14:00:00,50,1,1537.6774157225311,true,true,1245,155246
2024-11-28 14:00:00,6,2,1537.6774157225248,true,true,124,519
2024-11-28 14:00:00,48,1,1537.6774157225311,true,true,1245,155246
2024-11-28 14:00:00,6,2,1537.6774157225248,true,true,124,519
2024-11-28 14:00:00,122,0,1537.6774157225311,true,true,1245,754354
2024-11-28 14:00:00,8,2,1537.6774157225248,true,true,124,519
2024-11-28 14:00:00,119,0,1537.6774157225311,true,true,1245,754354
2024-11-28 14:00:00,49,1,1537.6774157225311,true,true,1245,155246
2024-11-28 14:00:00,116,0,1537.6774157225311,true,true,1245,754354
2024-11-28 14:00:00,48,1,1537.6774157225311,true,true,1245,155246
2024-11-28 14:00:00,6,2,1537.6774157225248,true,true,124,519
2024-11-28 14:00:00,48,1,1537.6774157225311,true,true,1245,155246
2024-11-28 14:00:00,7,2,1537.6774157225248,true,true,124,519
2024-11-28 14:00:00,118,0,1537.6774157225311,true,true,1245,754354
2024-11-28 14:00:00,7,2,1537.6774157225248,true,true,124,519
2024-11-28 14:00:00,117,0,1537.6774157225311,true,true,1245,754354
2024-11-28 14:00:00,50,1,1537.6774157225311,true,true,1245,155246
2024-11-28 14:00:01,120,0,1537.6774157225311,true,true,1245,754354
2024-11-28 14:00:01,48,1,1537.6774157225311,true,true,1245,155246
2024-11-28 14:00:01,6,2,1537.6774157225248,true,true,124,519
2024-11-28 14:00:01,49,1,1537.6774157225311,true,true,1245,155246
2024-11-28 14:00:01,7,2,1537.6774157225248,true,true,124,519
2024-11-28 14:00:01,123,0,1537.6774157225311,true,true,1245,754354
2024-11-28 14:00:01,9,2,1537.6774157225248,true,true,124,519
2024-11-28 14:00:01,117,0,1537.6774157225311,true,true,1245,754354
2024-11-28 14:00:01,51,1,1537.6774157225311,true,true,1245,155246
2024-11-28 14:00:01,121,0,1539.5352800988,true,true,1251,754312
2024-11-28 14:00:01,88,1,1539.5352800988,true,true,1251,244199
2024-11-28 14:00:01,10,2,1539.5352800987935,true,true,36,339
2024-11-28 14:00:01,82,1,1539.5352800988,true,true,1251,244199
2024-11-28 14:00:01,10,2,1539.5352800987935,true,true,36,339
2024-11-28 14:00:01,125,0,1539.5352800988,true,true,1251,754312
2024-11-28 14:00:01,10,2,1539.5352800987935,true,true,36,339
2024-11-28 14:00:01,123,0,1539.5352800988,true,true,1251,754312
2024-11-28 14:00:02,84,1,1539.5352800988,true,true,1251,244199
2024-11-28 14:00:02,124,0,1539.5352800988,true,true,1251,754312
2024-11-28 14:00:02,83,1,1539.5352800988,true,true,1251,244199
2024-11-28 14:00:02,10,2,1539.5352800987935,true,true,36,339
2024-11-28 14:00:02,85,1,1539.5352800988,true,true,1251,244199
2024-11-28 14:00:02,12,2,1539.5352800987935,true,true,36,339
2024-11-28 14:00:02,145,0,1539.5352800988,true,true,1251,754312
2024-11-28 14:00:02,14,2,1539.5352800987935,true,true,36,339
2024-11-28 14:00:02,125,0,1539.5352800988,true,true,1251,754312
2024-11-28 14:00:02,85,1,1539.5352800988,true,true,1251,244199
2024-11-28 14:00:02,124,0,1539.5352800988,true,true,1251,754312
2024-11-28 14:00:03,86,1,1539.5352800988,true,true,1251,244199
2024-11-28 14:00:03,10,2,1539.5352800987935,true,true,36,339
2024-11-28 14:00:03,83,1,1539.5352800988,true,true,1251,244199
2024-11-28 14:00:03,10,2,1539.5352800987935,true,true,36,339
2024-11-28 14:00:03,126,0,1539.5352800988,true,true,1251,754312
2024-11-28 14:00:03,10,2,1539.5352800987935,true,true,36,339
2024-11-28 14:00:03,123,0,1539.5352800988,true,true,1251,754312
2024-11-28 14:00:03,83,1,1539.5352800988,true,true,1251,244199
2024-11-28 14:00:03,118,0,1537.488598904575,true,true,1227,755063
2024-11-28 14:00:03,42,1,1537.488598904575,true,true,1227,137877
2024-11-28 14:00:03,6,2,1537.4885989045679,true,true,116,479
2024-11-28 14:00:03,42,1,1537.488598904575,true,true,1227,137877
2024-11-28 14:00:03,8,2,1537.4885989045679,true,true,116,479
2024-11-28 14:00:03,116,0,1537.488598904575,true,true,1227,755063
2024-11-28 14:00:03,6,2,1537.4885989045679,true,true,116,479
2024-11-28 14:00:03,121,0,1537.488598904575,true,true,1227,755063
2024-11-28 14:00:04,42,1,1537.488598904575,true,true,1227,137877
2024-11-28 14:00:04,117,0,1537.488598904575,true,true,1227,755063
2024-11-28 14:00:04,43,1,1537.488598904575,true,true,1227,137877
2024-11-28 14:00:04,6,2,1537.4885989045679,true,true,116,479
2024-11-28 14:00:04,44,1,1537.488598904575,true,true,1227,137877
2024-11-28 14:00:04,7,2,1537.4885989045679,true,true,116,479
2024-11-28 14:00:04,116,0,1537.488598904575,true,true,1227,755063
2024-11-28 14:00:04,6,2,1537.4885989045679,true,true,116,479
2024-11-28 14:00:04,116,0,1537.488598904575,true,true,1227,755063
2024-11-28 14:00:04,44,1,1537.488598904575,true,true,1227,137877
2024-11-28 14:00:04,119,0,1537.488598904575,true,true,1227,755063
2024-11-28 14:00:04,43,1,1537.488598904575,true,true,1227,137877
2024-11-28 14:00:04,5,2,1537.4885989045679,true,true,116,479
2024-11-28 14:00:04,44,1,1537.488598904575,true,true,1227,137877
2024-11-28 14:00:04,6,2,1537.4885989045679,true,true,116,479
2024-11-28 14:00:04,118,0,1537.488598904575,true,true,1227,755063
2024-11-28 14:00:04,9,2,1537.4885989045679,true,true,116,479
2024-11-28 14:00:04,117,0,1537.488598904575,true,true,1227,755063
2024-11-28 14:00:05,43,1,1537.488598904575,true,true,1227,137877
2024-11-28 14:00:05,118,0,1538.2632021601582,true,true,1246,754031
2024-11-28 14:00:05,49,1,1538.2632021601582,true,true,1246,148863
2024-11-28 14:00:05,6,2,1538.2632021601516,true,true,156,547
2024-11-28 14:00:05,47,1,1538.2632021601582,true,true,1246,148863
2024-11-28 14:00:05,6,2,1538.2632021601516,true,true,156,547
2024-11-28 14:00:05,118,0,1538.2632021601582,true,true,1246,754031
2024-11-28 14:00:05,7,2,1538.2632021601516,true,true,156,547
2024-11-28 14:00:05,116,0,1538.2632021601582,true,true,1246,754031
2024-11-28 14:00:05,47,1,1538.2632021601582,true,true,1246,148863
2024-11-28 14:00:05,119,0,1538.2632021601582,true,true,1246,754031
2024-11-28 14:00:05,49,1,1538.2632021601582,true,true,1246,148863
2024-11-28 14:00:05,6,2,1538.2632021601516,true,true,156,547
2024-11-28 14:00:05,46,1,1538.2632021601582,true,true,1246,148863
2024-11-28 14:00:05,6,2,1538.2632021601516,true,true,156,547
2024-11-28 14:00:05,117,0,1538.2632021601582,true,true,1246,754031
2024-11-28 14:00:05,7,2,1538.2632021601516,true,true,156,547
2024-11-28 14:00:05,118,0,1538.2632021601582,true,true,1246,754031
2024-11-28 14:00:06,47,1,1538.2632021601582,true,true,1246,148863
2024-11-28 14:00:06,147,0,1538.2632021601582,true,true,1246,754031
2024-11-28 14:00:06,49,1,1538.2632021601582,true,true,1246,148863
2024-11-28 14:00:06,6,2,1538.2632021601516,true,true,156,547
2024-11-28 14:00:06,46,1,1538.2632021601582,true,true,1246,148863
2024-11-28 14:00:06,6,2,1538.2632021601516,true,true,156,547
2024-11-28 14:00:06,117,0,1538.2632021601582,true,true,1246,754031
2024-11-28 14:00:06,7,2,1538.2632021601516,true,true,156,547
2024-11-28 14:00:06,119,0,1538.2632021601582,true,true,1246,754031
2024-11-28 14:00:06,50,1,1538.2632021601582,true,true,1246,148863
2024-11-28 14:00:06,118,0,1537.1921343482925,true,true,1247,753476
2024-11-28 14:00:06,49,1,1537.1921343482925,true,true,1247,153679
2024-11-28 14:00:06,6,2,1537.1921343482861,true,true,126,530
2024-11-28 14:00:06,56,1,1537.1921343482925,true,true,1247,153679
2024-11-28 14:00:06,6,2,1537.1921343482861,true,true,126,530
2024-11-28 14:00:06,118,0,1537.1921343482925,true,true,1247,753476
2024-11-28 14:00:06,6,2,1537.1921343482861,true,true,126,530
2024-11-28 14:00:06,118,0,1537.1921343482925,true,true,1247,753476
2024-11-28 14:00:07,49,1,1537.1921343482925,true,true,1247,153679
2024-11-28 14:00:07,116,0,1537.1921343482925,true,true,1247,753476
2024-11-28 14:00:07,49,1,1537.1921343482925,true,true,1247,153679
2024-11-28 14:00:07,7,2,1537.1921343482861,true,true,126,530
2024-11-28 14:00:07,48,1,1537.1921343482925,true,true,1247,153679
2024-11-28 14:00:07,8,2,1537.1921343482861,true,true,126,530
2024-11-28 14:00:07,120,0,1537.1921343482925,true,true,1247,753476
2024-11-28 14:00:07,7,2,1537.1921343482861,true,true,126,530
2024-11-28 14:00:07,117,0,1537.1921343482925,true,true,1247,753476
2024-11-28 14:00:07,49,1,1537.1921343482925,true,true,1247,153679
2024-11-28 14:00:07,119,0,1537.1921343482925,true,true,1247,753476
2024-11-28 14:00:07,48,1,1537.1921343482925,true,true,1247,153679
2024-11-28 14:00:07,7,2,1537.1921343482861,true,true,126,530
2024-11-28 14:00:07,49,1,1537.1921343482925,true,true,1247,153679
2024-11-28 14:00:07,6,2,1537.1921343482861,true,true,126,530
2024-11-28 14:00:07,118,0,1537.1921343482925,true,true,1247,753476
2024-11-28 14:00:08,6,2,1537.1921343482861,true,true,126,530
2024-11-28 14:00:08,120,0,1537.1921343482925,true,true,1247,753476
2024-11-28 14:00:08,49,1,1537.1921343482925,true,true,1247,153679
2024-11-28 14:00:08,121,0,1539.8023074035596,true,true,1226,754197
2024-11-28 14:00:08,54,1,1539.8023074035596,true,true,1226,170063
2024-11-28 14:00:08,7,2,1539.802307403552,true,true,39,166
2024-11-28 14:00:08,51,1,1539.8023074035596,true,true,1226,170063
2024-11-28 14:00:08,8,2,1539.802307403552,true,true,39,166
2024-11-28 14:00:08,121,0,1539.8023074035596,true,true,1226,754197
2024-11-28 14:00:08,7,2,1539.802307403552,true,true,39,166
2024-11-28 14:00:08,125,0,1539.8023074035596,true,true,1226,754197
2024-11-28 14:00:08,54,1,1539.8023074035596,true,true,1226,170063
2024-11-28 14:00:08,123,0,1539.8023074035596,true,true,1226,754197
2024-11-28 14:00:08,54,1,1539.8023074035596,true,true,1226,170063
2024-11-28 14:00:08,7,2,1539.802307403552,true,true,39,166
2024-11-28 14:00:08,52,1,1539.8023074035596,true,true,1226,170063
2024-11-28 14:00:08,7,2,1539.802307403552,true,true,39,166
2024-11-28 14:00:08,121,0,1539.8023074035596,true,true,1226,754197
2024-11-28 14:00:09,8,2,1539.802307403552,true,true,39,166
2024-11-28 14:00:09,119,0,1539.8023074035596,true,true,1226,754197
2024-11-28 14:00:09,54,1,1539.8023074035596,true,true,1226,170063
2024-11-28 14:00:09,124,0,1539.8023074035596,true,true,1226,754197
2024-11-28 14:00:09,55,1,1539.8023074035596,true,true,1226,170063
2024-11-28 14:00:09,8,2,1539.802307403552,true,true,39,166
2024-11-28 14:00:09,53,1,1539.8023074035596,true,true,1226,170063
2024-11-28 14:00:09,7,2,1539.802307403552,true,true,39,166
2024-11-28 14:00:09,120,0,1539.8023074035596,true,true,1226,754197
2024-11-28 14:00:09,7,2,1539.802307403552,true,true,39,166
2024-11-28 14:00:09,120,0,1539.8023074035596,true,true,1226,754197
2024-11-28 14:00:09,54,1,1539.8023074035596,true,true,1226,170063
2024-11-28 14:00:09,137,0,1567.9373003523533,true,true,1291,797161
2024-11-28 14:00:09,118,1,1567.9373003523533,true,true,1291,308469
2024-11-28 14:00:10,19,2,1567.9373003523478,true,true,134,1982
2024-11-28 14:00:10,121,1,1567.9373003523533,true,true,1291,308469
2024-11-28 14:00:10,17,2,1567.9373003523478,true,true,134,1982
2024-11-28 14:00:10,123,0,1567.9373003523533,true,true,1291,797161
2024-11-28 14:00:10,17,2,1567.9373003523478,true,true,134,1982
2024-11-28 14:00:10,122,0,1567.9373003523533,true,true,1291,797161
2024-11-28 14:00:10,113,1,1567.9373003523533,true,true,1291,308469
2024-11-28 14:00:10,126,0,1567.9373003523533,true,true,1291,797161
2024-11-28 14:00:10,111,1,1567.9373003523533,true,true,1291,308469
2024-11-28 14:00:10,16,2,1567.9373003523478,true,true,134,1982
2024-11-28 14:00:10,112,1,1567.9373003523533,true,true,1291,308469
2024-11-28 14:00:10,19,2,1567.9373003523478,true,true,134,1982
2024-11-28 14:00:11,124,0,1567.9373003523533,true,true,1291,797161
2024-11-28 14:00:11,15,2,1567.9373003523478,true,true,134,1982
2024-11-28 14:00:11,127,0,1567.9373003523533,true,true,1291,797161
2024-11-28 14:00:11,113,1,1567.9373003523533,true,true,1291,308469
2024-11-28 14:00:11,123,0,1567.9373003523533,true,true,1291,797161
2024-11-28 14:00:11,108,1,1567.9373003523533,true,true,1291,308469
2024-11-28 14:00:11,17,2,1567.9373003523478,true,true,134,1982
2024-11-28 14:00:11,111,1,1567.9373003523533,true,true,1291,308469
2024-11-28 14:00:11,16,2,1567.9373003523478,true,true,134,1982
2024-11-28 14:00:11,121,0,1567.9373003523533,true,true,1291,797161
2024-11-28 14:00:11,17,2,1567.9373003523478,true,true,134,1982
2024-11-28 14:00:11,125,0,1567.9373003523533,true,true,1291,797161
2024-11-28 14:00:12,111,1,1567.9373003523533,true,true,1291,308469
2024-11-28 14:00:12,125,0,1567.5230867899802,true,true,1291,797635
2024-11-28 14:00:12,122,1,1567.5230867899802,true,true,1291,307647
2024-11-28 14:00:12,20,2,1567.5230867899745,true,true,126,2011
2024-11-28 14:00:12,115,1,1567.5230867899802,true,true,1291,307647
2024-11-28 14:00:12,18,2,1567.5230867899745,true,true,126,2011
2024-11-28 14:00:12,120,0,1567.5230867899802,true,true,1291,797635
2024-11-28 14:00:12,18,2,1567.5230867899745,true,true,126,2011
2024-11-28 14:00:12,124,0,1567.5230867899802,true,true,1291,797635
2024-11-28 14:00:12,113,1,1567.5230867899802,true,true,1291,307647
2024-11-28 14:00:12,127,0,1567.5230867899802,true,true,1291,797635
2024-11-28 14:00:13,110,1,1567.5230867899802,true,true,1291,307647
2024-11-28 14:00:13,19,2,1567.5230867899745,true,true,126,2011
2024-11-28 14:00:13,113,1,1567.5230867899802,true,true,1291,307647
2024-11-28 14:00:13,19,2,1567.5230867899745,true,true,126,2011
2024-11-28 14:00:13,124,0,1567.5230867899802,true,true,1291,797635
2024-11-28 14:00:13,20,2,1567.5230867899745,true,true,126,2011
2024-11-28 14:00:13,144,0,1567.5230867899802,true,true,1291,797635
2024-11-28 14:00:13,114,1,1567.5230867899802,true,true,1291,307647
2024-11-28 14:00:13,125,0,1567.5230867899802,true,true,1291,797635
2024-11-28 14:00:13,112,1,1567.5230867899802,true,true,1291,307647
2024-11-28 14:00:13,20,2,1567.5230867899745,true,true,126,2011
2024-11-28 14:00:13,113,1,1567.5230867899802,true,true,1291,307647
2024-11-28 14:00:14,18,2,1567.5230867899745,true,true,126,2011
2024-11-28 14:00:14,126,0,1567.5230867899802,true,true,1291,797635
2024-11-28 14:00:14,19,2,1567.5230867899745,true,true,126,2011
2024-11-28 14:00:14,124,0,1567.5230867899802,true,true,1291,797635
2024-11-28 14:00:14,111,1,1567.5230867899802,true,true,1291,307647
2024-11-28 14:00:14,126,0,1564.2093782909956,true,true,1291,798016
2024-11-28 14:00:14,62,1,1564.2093782909956,true,true,1291,203265
2024-11-28 14:00:14,10,2,1564.2093782909894,true,true,141,906
2024-11-28 14:00:14,57,1,1564.2093782909956,true,true,1291,203265
2024-11-28 14:00:14,11,2,1564.2093782909894,true,true,141,906
2024-11-28 14:00:14,125,0,1564.2093782909956,true,true,1291,798016
2024-11-28 14:00:14,10,2,1564.2093782909894,true,true,141,906
2024-11-28 14:00:14,126,0,1564.2093782909956,true,true,1291,798016
2024-11-28 14:00:15,60,1,1564.2093782909956,true,true,1291,203265
2024-11-28 14:00:15,127,0,1564.2093782909956,true,true,1291,798016
2024-11-28 14:00:15,59,1,1564.2093782909956,true,true,1291,203265
2024-11-28 14:00:15,11,2,1564.2093782909894,true,true,141,906
2024-11-28 14:00:15,58,1,1564.2093782909956,true,true,1291,203265
2024-11-28 14:00:15,11,2,1564.2093782909894,true,true,141,906
2024-11-28 14:00:15,125,0,1564.2093782909956,true,true,1291,798016
2024-11-28 14:00:15,11,2,1564.2093782909894,true,true,141,906
2024-11-28 14:00:15,126,0,1564.2093782909956,true,true,1291,798016
2024-11-28 14:00:15,59,1,1564.2093782909956,true,true,1291,203265
2024-11-28 14:00:15,127,0,1564.2093782909956,true,true,1291,798016
2024-11-28 14:00:15,59,1,1564.2093782909956,true,true,1291,203265
2024-11-28 14:00:15,11,2,1564.2093782909894,true,true,141,906
2024-11-28 14:00:15,68,1,1564.2093782909956,true,true,1291,203265
2024-11-28 14:00:15,11,2,1564.2093782909894,true,true,141,906
2024-11-28 14:00:15,135,0,1564.2093782909956,true,true,1291,798016
2024-11-28 14:00:16,12,2,1564.2093782909894,true,true,141,906
2024-11-28 14:00:16,127,0,1564.2093782909956,true,true,1291,798016
2024-11-28 14:00:16,60,1,1564.2093782909956,true,true,1291,203265
2024-11-28 14:00:16,129,0,1564.0378054157418,true,true,1290,796207
2024-11-28 14:00:16,71,1,1564.0378054157418,true,true,1290,229559
2024-11-28 14:00:16,14,2,1564.0378054157359,true,true,210,2069
2024-11-28 14:00:16,70,1,1564.0378054157418,true,true,1290,229559
2024-11-28 14:00:16,13,2,1564.0378054157359,true,true,210,2069
2024-11-28 14:00:16,126,0,1564.0378054157418,true,true,1290,796207
2024-11-28 14:00:16,12,2,1564.0378054157359,true,true,210,2069
2024-11-28 14:00:16,125,0,1564.0378054157418,true,true,1290,796207
2024-11-28 14:00:16,74,1,1564.0378054157418,true,true,1290,229559
2024-11-28 14:00:16,129,0,1564.0378054157418,true,true,1290,796207
2024-11-28 14:00:17,73,1,1564.0378054157418,true,true,1290,229559
2024-11-28 14:00:17,14,2,1564.0378054157359,true,true,210,2069
2024-11-28 14:00:17,71,1,1564.0378054157418,true,true,1290,229559
2024-11-28 14:00:17,15,2,1564.0378054157359,true,true,210,2069
2024-11-28 14:00:17,162,0,1564.0378054157418,true,true,1290,796207
2024-11-28 14:00:17,18,2,1564.0378054157359,true,true,210,2069
2024-11-28 14:00:17,132,0,1564.0378054157418,true,true,1290,796207
2024-11-28 14:00:17,73,1,1564.0378054157418,true,true,1290,229559
2024-11-28 14:00:17,128,0,1564.0378054157418,true,true,1290,796207
2024-11-28 14:00:17,73,1,1564.0378054157418,true,true,1290,229559
2024-11-28 14:00:17,12,2,1564.0378054157359,true,true,210,2069
2024-11-28 14:00:17,73,1,1564.0378054157418,true,true,1290,229559
2024-11-28 14:00:17,12,2,1564.0378054157359,true,true,210,2069
2024-11-28 14:00:17,128,0,1564.0378054157418,true,true,1290,796207
2024-11-28 14:00:18,13,2,1564.0378054157359,true,true,210,2069
2024-11-28 14:00:18,129,0,1564.0378054157418,true,true,1290,796207
2024-11-28 14:00:18,73,1,1564.0378054157418,true,true,1290,229559
2024-11-28 14:00:18,127,0,1567.3809511662494,true,true,1295,796389
2024-11-28 14:00:18,79,1,1567.3809511662494,true,true,1295,244000
2024-11-28 14:00:18,14,2,1567.3809511662437,true,true,208,2087
2024-11-28 14:00:18,76,1,1567.3809511662494,true,true,1295,244000
2024-11-28 14:00:18,13,2,1567.3809511662437,true,true,208,2087
2024-11-28 14:00:18,125,0,1567.3809511662494,true,true,1295,796389
2024-11-28 14:00:18,14,2,1567.3809511662437,true,true,208,2087
2024-11-28 14:00:18,128,0,1567.3809511662494,true,true,1295,796389
2024-11-28 14:00:18,79,1,1567.3809511662494,true,true,1295,244000
2024-11-28 14:00:18,129,0,1567.3809511662494,true,true,1295,796389
2024-11-28 14:00:19,78,1,1567.3809511662494,true,true,1295,244000
2024-11-28 14:00:19,13,2,1567.3809511662437,true,true,208,2087
2024-11-28 14:00:19,78,1,1567.3809511662494,true,true,1295,244000
2024-11-28 14:00:19,14,2,1567.3809511662437,true,true,208,2087
2024-11-28 14:00:19,127,0,1567.3809511662494,true,true,1295,796389
2024-11-28 14:00:19,14,2,1567.3809511662437,true,true,208,2087
2024-11-28 14:00:19,128,0,1567.3809511662494,true,true,1295,796389
2024-11-28 14:00:19,77,1,1567.3809511662494,true,true,1295,244000
